,variable,relative_importance,scaled_importance,percentage
5150,remainder__address_first.VERKSTEDVEIEN_Hammerfest,0.004695910029113293,0.005517590606670752,3.076086685211237e-05
5151,remainder__address_first.INDUSTRIVEIEN_Modum,0.004689791239798069,0.0055104011643176045,3.072078532110883e-05
5152,remainder__address_first.FRYSERIVEIEN_Vestvågøy,0.004686575382947922,0.005506622603519216,3.069971963974579e-05
5153,remainder__address_first.ØREN_Risør,0.004685725551098585,0.005505624069859057,3.069415276043974e-05
5154,remainder__chain_name.PERRY FRISØR,0.00468052364885807,0.005499511949575418,3.066007735839709e-05
5155,remainder__address_first.STORGATA_Skedsmo,0.00467853806912899,0.005497178937231901,3.06470706880623e-05
5156,remainder__address_first.SKOLEGATA_Trondheim,0.004673786927014589,0.005491596450144446,3.0615948019810465e-05
5157,remainder__mall_name.Kvistad Senter,0.004673786927014589,0.005491596450144446,3.0615948019810465e-05
5158,remainder__address_first.MYRHOLTET_Bergen,0.004673089366406202,0.005490776831830517,3.061137860326227e-05
5159,remainder__address_first.SJUKENESSTRANDA_Sula,0.004669250454753637,0.005486266195395256,3.0586231560523064e-05
5160,remainder__address_first.MOVEIEN_Sandefjord,0.004664516542106867,0.005480703952551869,3.0555221755029766e-05
5161,remainder__address_first.GRINI NÆRINGSPARK_Bærum,0.004652336705476046,0.005466392913420292,3.0475436935781022e-05
5162,remainder__address_first.STORGATA_Stor-Elvdal,0.004646528512239456,0.005459568414602119,3.0437389984775915e-05
5163,remainder__address_first.STRANDGATEN_Eigersund,0.0046448009088635445,0.005457538518777904,3.0426073205474305e-05
5164,remainder__address_first.SØNDRE TOLLBODGATE_Tromsø,0.004641788545995951,0.005453999058916222,3.0406340524799886e-05
5165,remainder__sales_channel_name_x.Coffee and tea shops,0.0046407910995185375,0.005452827081327147,3.039980668618424e-05
5166,remainder__lv4_desc.Coffee and tea shops,0.0046407910995185375,0.005452827081327147,3.039980668618424e-05
5167,remainder__lv3_desc.Coffee and tea shops,0.0046407910995185375,0.005452827081327147,3.039980668618424e-05
5168,remainder__address_first.TORGET_Sortland,0.00463850935921073,0.005450146086842336,3.0384859996540607e-05
5169,remainder__address_first.MOR ÅSES VEI_Stavanger,0.004635534714907408,0.005446650945460913,3.0365374393797033e-05
5170,remainder__address_first.BREGNEFARET_Ski,0.004634902346879244,0.005445907926989407,3.036123202552437e-05
5171,remainder__address_first.VÅLAUGSVEGEN_Nannestad,0.004634013399481773,0.005444863433423794,3.0355408917253e-05
5172,remainder__chain_name.ECCO NORWAY,0.00462855352088809,0.005438448196620853,3.0319643624177167e-05
5173,remainder__address_first.PLANETVEGEN_Tromsø,0.0046241492964327335,0.005433273330123435,3.0290793462820133e-05
5174,remainder__address_first.EINERVEGEN_Haugesund,0.004621261730790138,0.00542988050424582,3.0271878274558873e-05
5175,remainder__address_first.LAMBERTSETERVEIEN_Oslo,0.004618294071406126,0.005426393569990371,3.0252438426987675e-05
5176,remainder__mall_name.Røkland Forretningssenter,0.0046175392344594,0.005425506653243456,3.0247493818025978e-05
5177,remainder__address_first.SPIKKESTADVEIEN_Røyken,0.004614155739545822,0.005421531121421693,3.0225330012525848e-05
5178,remainder__mall_name.Torgsenteret Lakselv,0.004611825570464134,0.0054187932241967956,3.021006608702039e-05
5179,remainder__address_first.DØVLEVEIEN_Stokke,0.004607022739946842,0.0054131500043771335,3.0178604830492956e-05
5180,remainder__address_first.JAHNSENS VEI_Tønsberg,0.004590578377246857,0.005393828241267618,3.0070884953334745e-05
5181,remainder__address_first.HAVNEVEGEN_Malvik,0.004588605836033821,0.005391510548892585,3.0057963692655065e-05
5182,remainder__address_first.VINJES GATE_Drammen,0.004588402342051268,0.0053912714479558786,3.005663069196644e-05
5183,remainder__address_first.TVEIT_Åmli,0.0045783971436321735,0.005379515560710846,2.9991090983051525e-05
5184,remainder__address_first.EDVARD GRIEGS VEI_Oppegård,0.004577654413878918,0.005378642869648954,2.998622568305528e-05
5185,remainder__address_first.STRANDGATA_Hareid,0.004574436228722334,0.005374861573141907,2.9965144749968107e-05
5186,remainder__address_first.HAVERNESET_Selbu,0.004566336516290903,0.005365344589862558,2.9912087052078037e-05
5187,remainder__address_first.GRENIGUTUA_Nes,0.004545518197119236,0.005340883524468178,2.977571528597643e-05
5188,remainder__address_first.RINGGATA_Hamar,0.004543967079371214,0.005339060995360238,2.9765554587363585e-05
5189,remainder__mall_name.Eiker Senter,0.0045283641666173935,0.005320727917359713,2.966334668330457e-05
5190,remainder__address_first.BRYGGEVEIEN_Røyken,0.004511028528213501,0.0053003589249759255,2.9549788446150864e-05
5191,remainder__mall_name.Frogner Atrium,0.0045090895146131516,0.005298080626805568,2.9537086810298603e-05
5192,remainder__address_first.UTTRÅGATA_Voss,0.004503671079874039,0.005291714085616738,2.9501592997912213e-05
5193,remainder__address_first.ØVRE LYNGBØ_Bergen,0.00449637696146965,0.005283143657533048,2.9453812396569793e-05
5194,remainder__address_first.NERMOSVEGEN_Øyer,0.004494145046919584,0.005280521207213517,2.943919209382246e-05
5195,remainder__address_first.SKIPPERGATA_Steinkjer,0.004484536126255989,0.005269230937582072,2.9376248228353814e-05
5196,remainder__address_first.BUSMOVEGEN_Lillehammer,0.004483893513679504,0.005268475881992471,2.9372038752494997e-05
5197,remainder__address_first.JERNBANEGATA_Ringebu,0.0044721197336912155,0.005254641950450845,2.9294913833933852e-05
5198,remainder__address_first.BONTELABO_Bergen,0.004468930885195732,0.005250895123872888,2.927402507257067e-05
5199,remainder__address_first.GAMLE RIKSVEI_Bodø,0.004467046819627285,0.005248681388426858,2.9261683377407786e-05
5200,remainder__address_first.PRINSENS GATE_Moss,0.004463059362024069,0.005243996213779217,2.9235563274669333e-05
5201,remainder__address_first.AUSTRE KARMØYVEG_Karmøy,0.004458163864910603,0.005238244112754968,2.9203494999521676e-05
5202,remainder__address_first.VETLANDSVEIEN_Oslo,0.004457637667655945,0.005237625842598266,2.9200048109869165e-05
5203,remainder__address_first.KVERNHUSHAUGANE_Lindås,0.004449580330401659,0.005228158649216493,2.914726799335819e-05
